X,Y,Timestamp,ID,scalerank,featurecla,labelrank,country,sov_a3,adm0_dif,level,type,admin,adm0_a3,geou_dif,geounit,gu_a3,su_dif,subunit,su_a3,brk_diff,name,name_long,brk_a3,brk_name,brk_group,abbrev,postal,formal_en,formal_fr,note_adm0,note_brk,name_sort,name_alt,mapcolor7,mapcolor8,mapcolor9,mapcolor13,pop_est,gdp_md_est,pop_year,lastcensus,gdp_year,economy,income_grp,wikipedia,fips_10,iso_a2,iso_a3,iso_n3,un_a3,wb_a2,wb_a3,woe_id,adm0_a3_is,adm0_a3_us,adm0_a3_un,adm0_a3_wb,continent,region_un,subregion,region_wb,name_len,long_len,abbrev_len,tiny,homepart
17.0404,59.3847,2020/11/21 13:20:08+00,WHIWegK9aJrH,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
19.8434,45.2548,2020/11/21 14:29:11+00,ULszc1sk6AK5,"1",Admin-0 country,5,Republic of Serbia,SRB,0,2,Sovereign country,Republic of Serbia,SRB,0,Republic of Serbia,SRB,0,Republic of Serbia,SRB,0,Serbia,Serbia,SRB,Serbia,,Serb.,RS,Republic of Serbia,,,,Serbia,,3,3,2,10,7379339,80340,,2011,,6. Developing region,3. Upper middle income,,,RS,SRB,"688","688",YF,SRB,,SRB,SRB,,,Europe,Europe,Southern Europe,Europe & Central Asia,6,6,5,,1
2.109,41.3503,2020/11/21 16:00:48+00,7moMjU7dB4jq,"1",Admin-0 country,2,Spain,ESP,0,2,Sovereign country,Spain,ESP,0,Spain,ESP,0,Spain,ESP,0,Spain,Spain,ESP,Spain,,Sp.,E,Kingdom of Spain,,,,Spain,,4,5,5,5,40525002,1403000,,2001,,2. Developed region: nonG7,1. High income: OECD,,,ES,ESP,"724","724",ES,ESP,,ESP,ESP,,,Europe,Europe,Southern Europe,Europe & Central Asia,5,5,3,,1
2.109,41.3503,2020/11/21 16:00:48+00,2Dz95SabfOol,"1",Admin-0 country,2,Spain,ESP,0,2,Sovereign country,Spain,ESP,0,Spain,ESP,0,Spain,ESP,0,Spain,Spain,ESP,Spain,,Sp.,E,Kingdom of Spain,,,,Spain,,4,5,5,5,40525002,1403000,,2001,,2. Developed region: nonG7,1. High income: OECD,,,ES,ESP,"724","724",ES,ESP,,ESP,ESP,,,Europe,Europe,Southern Europe,Europe & Central Asia,5,5,3,,1
17.0405,59.3847,2020/11/21 16:06:45+00,Mi2jm9Onw0gm,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/21 16:18:15+00,zii0xW0F6biL,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
4.3491,52.012,2020/11/21 16:28:11+00,JNiAzt2rv2sU,"1",Admin-0 country,5,Netherlands,NL1,1,2,Country,Netherlands,NLD,0,Netherlands,NLD,0,Netherlands,NLD,0,Netherlands,Netherlands,NLD,Netherlands,,Neth.,NL,Kingdom of the Netherlands,,,,Netherlands,,4,2,2,9,16715999,672000,,2011,,2. Developed region: nonG7,1. High income: OECD,,,NL,NLD,"528","528",NL,NLD,,NLD,NLD,,,Europe,Europe,Western Europe,Europe & Central Asia,11,11,5,,1
17.0404,59.3847,2020/11/21 16:28:57+00,92JrbJKgv0ws,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0406,59.3846,2020/11/21 16:54:44+00,8RYY3zOPVfCB,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
-1.5667,54.9704,2020/11/21 17:26:56+00,EP1Bwv7WDNwf,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
17.0405,59.3847,2020/11/21 18:04:17+00,u9UPTLfaf7RS,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0406,59.3846,2020/11/21 18:08:09+00,DkgOjTT9Qk92,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/21 18:20:20+00,m36V1HtatfZs,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
7.8088,45.3167,2020/11/21 18:31:28+00,sOD33MKtCbmw,"1",Admin-0 country,2,Italy,ITA,0,2,Sovereign country,Italy,ITA,0,Italy,ITA,0,Italy,ITA,0,Italy,Italy,ITA,Italy,,Italy,I,Italian Republic,,,,Italy,,6,7,8,7,58126212,1823000,,2012,,1. Developed region: G7,1. High income: OECD,,,IT,ITA,"380","380",IT,ITA,,ITA,ITA,,,Europe,Europe,Southern Europe,Europe & Central Asia,5,5,5,,1
17.0405,59.3848,2020/11/21 18:43:05+00,XGoqWoCRpGR9,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0404,59.3848,2020/11/21 19:56:04+00,gGXDSvchUpLy,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
-3.0847,55.9347,2020/11/21 20:27:44+00,QdeEgIIVbAQO,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
2.6293,39.5669,2020/11/21 20:30:23+00,pSi98D2P6q3J,"1",Admin-0 country,2,Spain,ESP,0,2,Sovereign country,Spain,ESP,0,Spain,ESP,0,Spain,ESP,0,Spain,Spain,ESP,Spain,,Sp.,E,Kingdom of Spain,,,,Spain,,4,5,5,5,40525002,1403000,,2001,,2. Developed region: nonG7,1. High income: OECD,,,ES,ESP,"724","724",ES,ESP,,ESP,ESP,,,Europe,Europe,Southern Europe,Europe & Central Asia,5,5,3,,1
17.0401,59.3847,2020/11/21 20:40:13+00,PLZeHjVOwib3,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
5.1723,52.367,2020/11/21 22:28:20+00,Z65m7eIJD1uW,"1",Admin-0 country,5,Netherlands,NL1,1,2,Country,Netherlands,NLD,0,Netherlands,NLD,0,Netherlands,NLD,0,Netherlands,Netherlands,NLD,Netherlands,,Neth.,NL,Kingdom of the Netherlands,,,,Netherlands,,4,2,2,9,16715999,672000,,2011,,2. Developed region: nonG7,1. High income: OECD,,,NL,NLD,"528","528",NL,NLD,,NLD,NLD,,,Europe,Europe,Western Europe,Europe & Central Asia,11,11,5,,1
17.0405,59.3847,2020/11/21 23:43:52+00,o7Fov8uRckbW,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3848,2020/11/22 00:08:40+00,9c1FfNPyCKRJ,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
-0.1468,51.5062,2020/11/22 00:11:54+00,2DhdC0SWC5kL,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-0.1468,51.5062,2020/11/22 00:11:54+00,3fsVEGqtxVHL,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-0.1468,51.5062,2020/11/22 00:11:54+00,VBxLGL6v96nf,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-2.1101,52.5717,2020/11/22 00:52:57+00,hj6Kmn0QUhfG,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
17.0405,59.3847,2020/11/22 07:42:50+00,teuaDAbsLBQ5,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0401,59.3849,2020/11/22 08:47:20+00,DRHRHoStMNZ7,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/22 08:57:40+00,VNSftcAkfcpQ,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
-2.0658,53.5199,2020/11/22 09:22:27+00,R3qyfaYKQ8CZ,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
9.1504,45.4667,2020/11/22 10:28:12+00,q5U5NOWKjt74,"1",Admin-0 country,2,Italy,ITA,0,2,Sovereign country,Italy,ITA,0,Italy,ITA,0,Italy,ITA,0,Italy,Italy,ITA,Italy,,Italy,I,Italian Republic,,,,Italy,,6,7,8,7,58126212,1823000,,2012,,1. Developed region: G7,1. High income: OECD,,,IT,ITA,"380","380",IT,ITA,,ITA,ITA,,,Europe,Europe,Southern Europe,Europe & Central Asia,5,5,5,,1
17.0404,59.3847,2020/11/22 11:30:12+00,00OuC6zP4Skk,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0404,59.3847,2020/11/22 11:34:22+00,hGXEkZzDMaCN,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
2.431,48.6346,2020/11/22 13:33:33+00,0oycG1hF6dQ3,"1",Admin-0 country,2,France,FR1,1,2,Country,France,FRA,0,France,FRA,0,France,FRA,0,France,France,FRA,France,,Fr.,F,French Republic,,,,France,,7,5,9,11,64057792,2128000,,,,1. Developed region: G7,1. High income: OECD,,,FR,FRA,"250","250",FR,FRA,,FRA,FRA,,,Europe,Europe,Western Europe,Europe & Central Asia,6,6,3,,1
17.0405,59.3847,2020/11/22 14:03:09+00,i8n1iN3ELdlq,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0406,59.3848,2020/11/22 14:14:44+00,i0OoMzPKlRrM,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
37.5395,55.7403,2020/11/22 15:18:48+00,Vvcq7ZMvz7rb,"1",Admin-0 country,2,Russia,RUS,0,2,Sovereign country,Russia,RUS,0,Russia,RUS,0,Russia,RUS,0,Russia,Russian Federation,RUS,Russia,,Rus.,RUS,Russian Federation,,,,Russian Federation,,2,5,7,7,140041247,2266000,,2010,,3. Emerging region: BRIC,3. Upper middle income,,,RU,RUS,"643","643",RU,RUS,,RUS,RUS,,,Europe,Europe,Eastern Europe,Europe & Central Asia,6,18,4,,1
-1.4015,53.6932,2020/11/22 15:20:38+00,eJ67Yk1pDerR,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
-3.0847,55.9347,2020/11/22 18:44:54+00,axZp30ykkiOC,"1",Admin-0 country,2,United Kingdom,GB1,1,2,Country,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,GBR,0,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6,6,6,3,62262000,1977704,0,2011,2009,1. Developed region: G7,1. High income: OECD,,,GB,GBR,"826","826",GB,GBR,,GBR,GBR,,,Europe,Europe,Northern Europe,Europe & Central Asia,14,14,4,,1
5.9295,49.5442,2020/11/22 22:13:30+00,PIBta2r52gG1,"1",Admin-0 country,6,Luxembourg,LUX,0,2,Sovereign country,Luxembourg,LUX,0,Luxembourg,LUX,0,Luxembourg,LUX,0,Luxembourg,Luxembourg,LUX,Luxembourg,,Lux.,L,Grand Duchy of Luxembourg,,,,Luxembourg,,1,7,3,7,491775,39370,,2011,,2. Developed region: nonG7,1. High income: OECD,,,LU,LUX,"442","442",LU,LUX,,LUX,LUX,,,Europe,Europe,Western Europe,Europe & Central Asia,10,10,4,5,1
17.0404,59.3847,2020/11/23 04:04:06+00,pWGPTH3WGLhZ,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3848,2020/11/23 04:57:42+00,9OIf3pXFwL98,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0403,59.3847,2020/11/23 05:51:48+00,G8aOfS7KK8tI,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3848,2020/11/23 06:20:07+00,xtWBd4QczRWw,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0404,59.3848,2020/11/23 06:27:22+00,hxP1yCoXYleK,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3848,2020/11/23 06:34:30+00,KTAwAWj090Nm,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3849,2020/11/23 07:27:14+00,bCi8RRW1HTbt,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3848,2020/11/23 07:35:02+00,M8vlfntcb6tW,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3847,2020/11/23 08:43:23+00,txa8QjwWWOx2,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0404,59.3847,2020/11/23 08:52:03+00,E2grTGvDzyTc,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0405,59.3848,2020/11/23 09:44:05+00,garxeNmDfuSL,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
17.0404,59.3848,2020/11/23 10:15:40+00,u3jJ12ZchvXD,"1",Admin-0 country,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,,,,2. Developed region: nonG7,1. High income: OECD,,,SE,SWE,"752","752",SE,SWE,,SWE,SWE,,,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,,1
